codigo_ibge_7,nome_municipio_ibge,codigo_uf_ibge,nome_uf_ibge,regiao,observacoes_elegiveis,anos_elegiveis,semanas_risco,proporcao_semanas_risco,anos_com_risco,primeira_semana_risco,ultima_semana_risco,episodios,duracao_media_episodio,duracao_mediana_episodio,duracao_maxima_episodio,episodios_multianuais,recorrencia_multianual
4301925,Barra do Rio Azul,43,Rio Grande do Sul,Sul,418,8,8,0.019138755980861243,2,2023-01-22,2024-01-07,2,4.0,4.0,4.0,1,True
4301958,Barra Funda,43,Rio Grande do Sul,Sul,418,8,55,0.13157894736842105,4,2019-04-28,2024-12-01,7,7.857142857142857,5.0,17.0,0,True
4302006,Barros Cassal,43,Rio Grande do Sul,Sul,418,8,31,0.07416267942583732,5,2021-05-02,2025-09-14,8,3.875,4.0,6.0,1,True
4302055,Benjamin Constant do Sul,43,Rio Grande do Sul,Sul,418,8,20,0.04784688995215311,5,2021-04-18,2025-12-14,5,4.0,4.0,4.0,0,True
4302105,Bento Gonçalves,43,Rio Grande do Sul,Sul,418,8,100,0.23923444976076555,7,2018-02-04,2025-12-28,17,5.882352941176471,4.0,22.0,0,True
4302154,Boa Vista das Missões,43,Rio Grande do Sul,Sul,418,8,37,0.08851674641148326,3,2020-01-12,2024-11-17,6,6.166666666666667,5.5,10.0,0,True
4302204,Boa Vista do Buricá,43,Rio Grande do Sul,Sul,418,8,61,0.145933014354067,4,2020-02-09,2024-07-14,8,7.625,4.0,25.0,0,True
4302220,Boa Vista do Cadeado,43,Rio Grande do Sul,Sul,418,8,54,0.1291866028708134,5,2019-03-03,2025-03-30,9,6.0,4.0,18.0,0,True
4302238,Boa Vista do Incra,43,Rio Grande do Sul,Sul,418,8,17,0.04066985645933014,1,2024-04-14,2024-09-22,2,8.5,8.5,13.0,0,False
4302253,Boa Vista do Sul,43,Rio Grande do Sul,Sul,418,8,22,0.05263157894736842,3,2019-02-24,2024-06-02,3,7.333333333333333,8.0,10.0,0,True
4302303,Bom Jesus,43,Rio Grande do Sul,Sul,418,8,16,0.03827751196172249,3,2021-04-11,2024-03-03,4,4.0,4.0,4.0,0,True
4302352,Bom Princípio,43,Rio Grande do Sul,Sul,418,8,60,0.14354066985645933,5,2019-03-31,2025-11-02,9,6.666666666666667,4.0,20.0,0,True
4302378,Bom Progresso,43,Rio Grande do Sul,Sul,418,8,46,0.11004784688995216,4,2019-04-14,2025-02-02,4,11.5,10.5,23.0,0,True
4302402,Bom Retiro do Sul,43,Rio Grande do Sul,Sul,418,8,35,0.08373205741626795,4,2021-03-21,2024-03-03,6,5.833333333333333,4.0,17.0,0,True
4302451,Boqueirão do Leão,43,Rio Grande do Sul,Sul,418,8,17,0.04066985645933014,3,2021-04-04,2024-05-05,4,4.25,4.0,5.0,0,True
4302501,Bossoroca,43,Rio Grande do Sul,Sul,418,8,40,0.09569377990430622,5,2018-05-27,2024-06-23,6,6.666666666666667,4.0,19.0,0,True
4302584,Bozano,43,Rio Grande do Sul,Sul,418,8,37,0.08851674641148326,4,2020-03-15,2025-06-01,5,7.4,4.0,14.0,0,True
4302600,Braga,43,Rio Grande do Sul,Sul,418,8,37,0.08851674641148326,3,2022-03-27,2025-01-26,3,12.333333333333334,4.0,30.0,0,True
4302659,Brochier,43,Rio Grande do Sul,Sul,418,8,21,0.050239234449760764,3,2022-03-13,2024-06-30,4,5.25,4.0,9.0,0,True
4302709,Butiá,43,Rio Grande do Sul,Sul,418,8,59,0.14114832535885166,5,2019-03-17,2025-12-28,9,6.555555555555555,4.0,20.0,0,True
4302808,Caçapava do Sul,43,Rio Grande do Sul,Sul,418,8,60,0.14354066985645933,5,2020-05-03,2025-12-28,13,4.615384615384615,4.0,12.0,0,True
4302907,Cacequi,43,Rio Grande do Sul,Sul,418,8,31,0.07416267942583732,4,2021-05-16,2025-05-25,6,5.166666666666667,4.0,11.0,0,True
4303004,Cachoeira do Sul,43,Rio Grande do Sul,Sul,418,8,139,0.33253588516746413,6,2018-11-25,2025-10-26,12,11.583333333333334,7.0,42.0,1,True
4303103,Cachoeirinha,43,Rio Grande do Sul,Sul,418,8,136,0.3253588516746411,8,2018-01-21,2025-12-28,19,7.157894736842105,4.0,32.0,0,True
4303202,Cacique Doble,43,Rio Grande do Sul,Sul,418,8,33,0.07894736842105263,4,2019-02-24,2025-06-15,6,5.5,5.5,8.0,0,True
4303301,Caibaté,43,Rio Grande do Sul,Sul,418,8,31,0.07416267942583732,3,2022-03-27,2025-06-08,3,10.333333333333334,8.0,21.0,0,True
4303400,Caiçara,43,Rio Grande do Sul,Sul,418,8,57,0.13636363636363635,5,2020-03-29,2025-01-26,5,11.4,7.0,26.0,0,True
4303509,Camaquã,43,Rio Grande do Sul,Sul,418,8,56,0.1339712918660287,5,2019-05-19,2025-12-21,10,5.6,4.0,23.0,0,True
4303558,Camargo,43,Rio Grande do Sul,Sul,418,8,28,0.06698564593301436,3,2022-02-27,2024-06-09,5,5.6,4.0,12.0,0,True
4303608,Cambará do Sul,43,Rio Grande do Sul,Sul,418,8,17,0.04066985645933014,3,2020-03-01,2025-04-20,3,5.666666666666667,6.0,7.0,0,True
4303673,Campestre da Serra,43,Rio Grande do Sul,Sul,418,8,0,0.0,0,,,0,,,,0,False
4303707,Campina das Missões,43,Rio Grande do Sul,Sul,418,8,64,0.15311004784688995,6,2018-02-11,2025-11-16,7,9.142857142857142,4.0,25.0,0,True
4303806,Campinas do Sul,43,Rio Grande do Sul,Sul,418,8,45,0.1076555023923445,5,2021-02-28,2025-12-28,8,5.625,3.5,16.0,0,True
4303905,Campo Bom,43,Rio Grande do Sul,Sul,418,8,95,0.22727272727272727,4,2022-02-27,2025-10-12,6,15.833333333333334,12.5,37.0,1,True
4304002,Campo Novo,43,Rio Grande do Sul,Sul,418,8,64,0.15311004784688995,6,2019-08-25,2024-06-09,7,9.142857142857142,8.0,20.0,0,True
4304101,Campos Borges,43,Rio Grande do Sul,Sul,418,8,9,0.0215311004784689,1,2024-03-31,2024-06-02,2,4.5,4.5,5.0,0,False
4304200,Candelária,43,Rio Grande do Sul,Sul,418,8,95,0.22727272727272727,6,2019-06-09,2025-12-28,14,6.785714285714286,4.0,27.0,0,True
4304309,Cândido Godói,43,Rio Grande do Sul,Sul,418,8,74,0.17703349282296652,5,2019-01-13,2025-12-28,9,8.222222222222221,4.0,23.0,1,True
4304358,Candiota,43,Rio Grande do Sul,Sul,418,8,15,0.03588516746411483,2,2024-02-11,2025-06-22,2,7.5,7.5,8.0,0,True
4304408,Canela,43,Rio Grande do Sul,Sul,418,8,59,0.14114832535885166,6,2019-03-17,2025-07-13,9,6.555555555555555,4.0,21.0,1,True
4304507,Canguçu,43,Rio Grande do Sul,Sul,418,8,19,0.045454545454545456,3,2023-03-26,2025-11-16,4,4.75,4.0,7.0,0,True
4304606,Canoas,43,Rio Grande do Sul,Sul,418,8,144,0.3444976076555024,7,2018-07-01,2025-12-21,12,12.0,4.5,62.0,1,True
4304614,Canudos do Vale,43,Rio Grande do Sul,Sul,418,8,19,0.045454545454545456,3,2022-04-10,2025-05-11,4,4.75,5.5,7.0,0,True
4304622,Capão Bonito do Sul,43,Rio Grande do Sul,Sul,418,8,12,0.028708133971291867,2,2022-04-24,2024-05-26,3,4.0,4.0,4.0,0,True
4304630,Capão da Canoa,43,Rio Grande do Sul,Sul,418,8,110,0.2631578947368421,5,2020-01-26,2025-12-21,16,6.875,4.0,35.0,0,True
4304655,Capão do Cipó,43,Rio Grande do Sul,Sul,418,8,13,0.03110047846889952,1,2024-02-18,2024-05-12,1,13.0,13.0,13.0,0,False
4304663,Capão do Leão,43,Rio Grande do Sul,Sul,418,8,30,0.07177033492822966,5,2018-08-12,2025-11-30,7,4.285714285714286,4.0,8.0,0,True
4304671,Capivari do Sul,43,Rio Grande do Sul,Sul,418,8,21,0.050239234449760764,3,2023-05-14,2025-08-24,4,5.25,4.0,9.0,1,True
4304689,Capela de Santana,43,Rio Grande do Sul,Sul,418,8,56,0.1339712918660287,5,2019-07-28,2025-12-21,6,9.333333333333334,5.0,26.0,0,True
4304697,Capitão,43,Rio Grande do Sul,Sul,418,8,25,0.05980861244019139,4,2019-06-09,2025-07-06,5,5.0,4.0,11.0,0,True
4304705,Carazinho,43,Rio Grande do Sul,Sul,418,8,95,0.22727272727272727,7,2018-04-22,2024-11-17,17,5.588235294117647,4.0,26.0,0,True
4304713,Caraá,43,Rio Grande do Sul,Sul,418,8,21,0.050239234449760764,3,2022-04-24,2025-06-08,4,5.25,4.0,10.0,0,True
4304804,Carlos Barbosa,43,Rio Grande do Sul,Sul,418,8,57,0.13636363636363635,4,2019-09-01,2025-12-28,8,7.125,4.0,24.0,0,True
4304853,Carlos Gomes,43,Rio Grande do Sul,Sul,418,8,32,0.07655502392344497,2,2024-03-03,2025-11-23,4,8.0,5.5,17.0,0,True
4304903,Casca,43,Rio Grande do Sul,Sul,418,8,38,0.09090909090909091,5,2018-04-22,2025-11-30,5,7.6,4.0,19.0,0,True
4304952,Caseiros,43,Rio Grande do Sul,Sul,418,8,17,0.04066985645933014,2,2023-04-16,2024-05-12,2,8.5,8.5,11.0,0,True
4305009,Catuípe,43,Rio Grande do Sul,Sul,418,8,80,0.19138755980861244,6,2018-01-21,2024-12-15,11,7.2727272727272725,4.0,25.0,1,True
4305108,Caxias do Sul,43,Rio Grande do Sul,Sul,418,8,105,0.2511961722488038,6,2019-07-28,2025-12-28,18,5.833333333333333,3.5,37.0,0,True
4305116,Centenário,43,Rio Grande do Sul,Sul,418,8,26,0.06220095693779904,4,2021-01-17,2025-05-18,6,4.333333333333333,4.0,5.0,0,True
4305124,Cerrito,43,Rio Grande do Sul,Sul,418,8,22,0.05263157894736842,1,2024-03-03,2024-12-01,5,4.4,4.0,6.0,0,False
4305132,Cerro Branco,43,Rio Grande do Sul,Sul,418,8,19,0.045454545454545456,3,2022-04-24,2025-06-01,5,3.8,2.0,11.0,0,True
4305157,Cerro Grande,43,Rio Grande do Sul,Sul,418,8,33,0.07894736842105263,3,2022-03-13,2024-06-23,4,8.25,9.0,11.0,0,True
4305173,Cerro Grande do Sul,43,Rio Grande do Sul,Sul,418,8,29,0.06937799043062201,2,2024-01-21,2025-06-01,5,5.8,4.0,11.0,0,True
4305207,Cerro Largo,43,Rio Grande do Sul,Sul,418,8,99,0.23684210526315788,7,2019-06-02,2025-08-10,11,9.0,4.0,33.0,1,True
4305306,Chapada,43,Rio Grande do Sul,Sul,418,8,60,0.14354066985645933,4,2018-09-30,2024-08-18,7,8.571428571428571,7.0,17.0,0,True
4305355,Charqueadas,43,Rio Grande do Sul,Sul,418,8,79,0.18899521531100477,4,2022-04-24,2025-09-14,10,7.9,5.5,23.0,1,True
4305371,Charrua,43,Rio Grande do Sul,Sul,418,8,20,0.04784688995215311,2,2024-05-19,2025-05-25,2,10.0,10.0,16.0,0,True
4305405,Chiapetta,43,Rio Grande do Sul,Sul,418,8,57,0.13636363636363635,4,2022-03-13,2025-10-05,6,9.5,7.0,25.0,0,True
4305439,Chuí,43,Rio Grande do Sul,Sul,418,8,0,0.0,0,,,0,,,,0,False
4305447,Chuvisca,43,Rio Grande do Sul,Sul,418,8,4,0.009569377990430622,1,2023-03-26,2023-04-16,1,4.0,4.0,4.0,0,False
4305454,Cidreira,43,Rio Grande do Sul,Sul,418,8,46,0.11004784688995216,5,2019-05-05,2025-12-14,11,4.181818181818182,4.0,13.0,0,True
4305504,Ciríaco,43,Rio Grande do Sul,Sul,418,8,22,0.05263157894736842,1,2024-01-28,2024-06-23,1,22.0,22.0,22.0,0,False
4305587,Colinas,43,Rio Grande do Sul,Sul,418,8,26,0.06220095693779904,2,2022-02-27,2024-07-07,3,8.666666666666666,7.0,17.0,0,True
4305603,Colorado,43,Rio Grande do Sul,Sul,418,8,42,0.10047846889952153,5,2021-05-02,2025-06-29,7,6.0,4.0,11.0,0,True
4305702,Condor,43,Rio Grande do Sul,Sul,418,8,72,0.1722488038277512,3,2022-01-30,2024-11-10,9,8.0,4.0,24.0,0,True
4305801,Constantina,43,Rio Grande do Sul,Sul,418,8,87,0.20813397129186603,5,2020-02-09,2025-12-28,10,8.7,6.5,20.0,2,True
4305835,Coqueiro Baixo,43,Rio Grande do Sul,Sul,418,8,0,0.0,0,,,0,,,,0,False
4305850,Coqueiros do Sul,43,Rio Grande do Sul,Sul,418,8,21,0.050239234449760764,3,2022-05-08,2024-05-26,4,5.25,4.0,9.0,0,True
4305871,Coronel Barros,43,Rio Grande do Sul,Sul,418,8,64,0.15311004784688995,5,2019-04-28,2025-11-23,7,9.142857142857142,4.0,26.0,0,True
4305900,Coronel Bicaco,43,Rio Grande do Sul,Sul,418,8,95,0.22727272727272727,5,2020-02-16,2025-12-28,13,7.3076923076923075,4.0,31.0,1,True
4305934,Coronel Pilar,43,Rio Grande do Sul,Sul,418,8,8,0.019138755980861243,1,2024-03-10,2024-06-30,2,4.0,4.0,4.0,0,False
4305959,Cotiporã,43,Rio Grande do Sul,Sul,418,8,12,0.028708133971291867,3,2021-12-05,2025-03-09,3,4.0,4.0,4.0,0,True
4305975,Coxilha,43,Rio Grande do Sul,Sul,418,8,40,0.09569377990430622,3,2023-04-30,2025-09-14,5,8.0,4.0,24.0,0,True
4306007,Crissiumal,43,Rio Grande do Sul,Sul,418,8,116,0.27751196172248804,7,2019-01-27,2025-12-28,14,8.285714285714286,4.5,29.0,1,True
4306056,Cristal,43,Rio Grande do Sul,Sul,418,8,19,0.045454545454545456,3,2022-05-08,2025-05-25,3,6.333333333333333,4.0,11.0,0,True
4306072,Cristal do Sul,43,Rio Grande do Sul,Sul,418,8,36,0.0861244019138756,3,2022-01-23,2024-06-16,4,9.0,5.5,24.0,0,True
4306106,Cruz Alta,43,Rio Grande do Sul,Sul,418,8,141,0.3373205741626794,7,2018-05-06,2025-10-19,13,10.846153846153847,8.0,34.0,0,True
4306130,Cruzaltense,43,Rio Grande do Sul,Sul,418,8,16,0.03827751196172249,2,2021-04-11,2022-05-22,2,8.0,8.0,12.0,0,True
4306205,Cruzeiro do Sul,43,Rio Grande do Sul,Sul,418,8,49,0.11722488038277512,5,2020-08-02,2024-08-04,7,7.0,5.0,19.0,0,True
4306304,David Canabarro,43,Rio Grande do Sul,Sul,418,8,8,0.019138755980861243,1,2024-09-15,2024-11-24,2,4.0,4.0,4.0,0,False
4306320,Derrubadas,43,Rio Grande do Sul,Sul,418,8,34,0.08133971291866028,4,2019-07-07,2024-06-02,4,8.5,4.0,23.0,0,True
4306353,Dezesseis de Novembro,43,Rio Grande do Sul,Sul,418,8,33,0.07894736842105263,5,2017-12-31,2025-06-01,6,5.5,4.0,15.0,1,True
4306379,Dilermando de Aguiar,43,Rio Grande do Sul,Sul,418,8,42,0.10047846889952153,5,2019-03-10,2025-03-23,7,6.0,4.0,17.0,0,True
4306403,Dois Irmãos,43,Rio Grande do Sul,Sul,418,8,90,0.215311004784689,6,2019-06-09,2025-12-28,10,9.0,5.0,31.0,2,True
4306429,Dois Irmãos das Missões,43,Rio Grande do Sul,Sul,418,8,35,0.08373205741626795,3,2022-04-10,2024-12-01,4,8.75,4.0,23.0,0,True
4306452,Dois Lajeados,43,Rio Grande do Sul,Sul,418,8,28,0.06698564593301436,4,2022-06-05,2025-05-18,5,5.6,4.0,14.0,0,True
4306502,Dom Feliciano,43,Rio Grande do Sul,Sul,418,8,12,0.028708133971291867,3,2022-03-27,2025-05-11,3,4.0,4.0,4.0,0,True
4306551,Dom Pedro de Alcântara,43,Rio Grande do Sul,Sul,418,8,18,0.0430622009569378,3,2020-03-15,2025-11-30,4,4.5,4.0,6.0,0,True
4306601,Dom Pedrito,43,Rio Grande do Sul,Sul,418,8,101,0.24162679425837322,8,2018-02-04,2025-07-06,19,5.315789473684211,4.0,13.0,2,True
4306700,Dona Francisca,43,Rio Grande do Sul,Sul,418,8,25,0.05980861244019139,3,2022-06-26,2024-05-19,4,6.25,5.5,10.0,0,True
4306734,Doutor Maurício Cardoso,43,Rio Grande do Sul,Sul,418,8,58,0.13875598086124402,3,2022-02-13,2024-12-08,5,11.6,4.0,27.0,0,True
4306759,Doutor Ricardo,43,Rio Grande do Sul,Sul,418,8,29,0.06937799043062201,3,2022-04-03,2024-05-26,5,5.8,4.0,16.0,0,True
4306767,Eldorado do Sul,43,Rio Grande do Sul,Sul,418,8,88,0.21052631578947367,4,2022-03-27,2025-12-28,12,7.333333333333333,5.5,15.0,0,True
4306809,Encantado,43,Rio Grande do Sul,Sul,418,8,57,0.13636363636363635,5,2021-05-16,2025-12-28,7,8.142857142857142,4.0,31.0,0,True
4306908,Encruzilhada do Sul,43,Rio Grande do Sul,Sul,418,8,72,0.1722488038277512,6,2020-03-01,2025-05-25,13,5.538461538461538,4.0,17.0,2,True
4306924,Engenho Velho,43,Rio Grande do Sul,Sul,418,8,33,0.07894736842105263,4,2020-03-29,2025-07-13,5,6.6,4.0,12.0,0,True
4306932,Entre-Ijuís,43,Rio Grande do Sul,Sul,418,8,102,0.24401913875598086,7,2019-04-07,2025-12-28,16,6.375,4.0,22.0,0,True
4306957,Entre Rios do Sul,43,Rio Grande do Sul,Sul,418,8,33,0.07894736842105263,4,2021-03-28,2025-07-27,8,4.125,4.0,11.0,0,True
4306973,Erebango,43,Rio Grande do Sul,Sul,418,8,35,0.08373205741626795,2,2024-02-18,2025-11-09,5,7.0,4.0,21.0,0,True
4307005,Erechim,43,Rio Grande do Sul,Sul,418,8,104,0.24880382775119617,7,2019-01-06,2025-12-28,16,6.5,4.0,27.0,0,True
4307054,Ernestina,43,Rio Grande do Sul,Sul,418,8,37,0.08851674641148326,3,2022-04-10,2025-12-07,8,4.625,4.0,8.0,0,True
4307104,Herval,43,Rio Grande do Sul,Sul,418,8,8,0.019138755980861243,2,2022-04-10,2024-02-25,2,4.0,4.0,4.0,0,True
4307203,Erval Grande,43,Rio Grande do Sul,Sul,418,8,29,0.06937799043062201,3,2021-04-04,2024-06-16,4,7.25,5.0,15.0,0,True
4307302,Erval Seco,43,Rio Grande do Sul,Sul,418,8,59,0.14114832535885166,4,2019-01-20,2024-07-14,4,14.75,14.0,27.0,0,True
4307401,Esmeralda,43,Rio Grande do Sul,Sul,418,8,11,0.02631578947368421,1,2024-03-10,2024-06-02,2,5.5,5.5,7.0,0,False
4307450,Esperança do Sul,43,Rio Grande do Sul,Sul,418,8,45,0.1076555023923445,4,2020-04-05,2025-12-14,6,7.5,4.0,21.0,0,True
4307500,Espumoso,43,Rio Grande do Sul,Sul,418,8,71,0.16985645933014354,4,2020-02-23,2025-12-07,10,7.1,4.5,27.0,0,True
4307559,Estação,43,Rio Grande do Sul,Sul,418,8,45,0.1076555023923445,6,2020-02-16,2025-05-25,11,4.090909090909091,4.0,6.0,0,True
4307609,Estância Velha,43,Rio Grande do Sul,Sul,418,8,104,0.24880382775119617,4,2020-02-23,2024-07-21,8,13.0,7.5,30.0,0,True
4307708,Esteio,43,Rio Grande do Sul,Sul,418,8,160,0.3827751196172249,8,2018-05-13,2025-12-28,19,8.421052631578947,4.0,51.0,3,True
4307807,Estrela,43,Rio Grande do Sul,Sul,418,8,114,0.2727272727272727,6,2019-03-31,2025-11-02,11,10.363636363636363,4.0,32.0,0,True
4307815,Estrela Velha,43,Rio Grande do Sul,Sul,418,8,26,0.06220095693779904,3,2022-03-27,2025-06-08,3,8.666666666666666,8.0,14.0,0,True
4307831,Eugênio de Castro,43,Rio Grande do Sul,Sul,418,8,36,0.0861244019138756,4,2020-02-16,2024-06-30,6,6.0,4.0,16.0,0,True
4307864,Fagundes Varela,43,Rio Grande do Sul,Sul,418,8,12,0.028708133971291867,1,2024-01-28,2024-05-19,3,4.0,4.0,4.0,0,False
4307906,Farroupilha,43,Rio Grande do Sul,Sul,418,8,73,0.17464114832535885,5,2019-06-30,2025-12-28,12,6.083333333333333,4.0,21.0,0,True
4308003,Faxinal do Soturno,43,Rio Grande do Sul,Sul,418,8,30,0.07177033492822966,3,2023-04-16,2025-06-29,4,7.5,4.5,17.0,0,True
4308052,Faxinalzinho,43,Rio Grande do Sul,Sul,418,8,17,0.04066985645933014,2,2021-03-21,2024-06-02,4,4.25,3.0,10.0,0,True
4308078,Fazenda Vilanova,43,Rio Grande do Sul,Sul,418,8,54,0.1291866028708134,5,2021-05-02,2025-09-07,10,5.4,4.0,17.0,0,True
4308102,Feliz,43,Rio Grande do Sul,Sul,418,8,57,0.13636363636363635,5,2020-03-01,2024-07-21,9,6.333333333333333,4.0,23.0,0,True
4308201,Flores da Cunha,43,Rio Grande do Sul,Sul,418,8,56,0.1339712918660287,7,2018-02-04,2025-10-12,15,3.7333333333333334,4.0,12.0,0,True
4308250,Floriano Peixoto,43,Rio Grande do Sul,Sul,418,8,12,0.028708133971291867,3,2023-04-30,2025-04-27,3,4.0,4.0,4.0,0,True
4308300,Fontoura Xavier,43,Rio Grande do Sul,Sul,418,8,26,0.06220095693779904,4,2021-06-27,2024-05-26,4,6.5,4.0,14.0,0,True
4308409,Formigueiro,43,Rio Grande do Sul,Sul,418,8,26,0.06220095693779904,3,2019-06-30,2024-06-02,4,6.5,5.5,11.0,0,True
4308433,Forquetinha,43,Rio Grande do Sul,Sul,418,8,33,0.07894736842105263,3,2022-03-06,2025-04-20,4,8.25,8.0,11.0,0,True
4308458,Fortaleza dos Valos,43,Rio Grande do Sul,Sul,418,8,41,0.09808612440191387,3,2023-04-02,2025-02-09,4,10.25,8.0,21.0,0,True
4308508,Frederico Westphalen,43,Rio Grande do Sul,Sul,418,8,49,0.11722488038277512,5,2020-07-05,2025-11-16,8,6.125,4.0,23.0,0,True
4308607,Garibaldi,43,Rio Grande do Sul,Sul,418,8,59,0.14114832535885166,5,2019-10-27,2025-12-07,11,5.363636363636363,4.0,17.0,0,True
4308656,Garruchos,43,Rio Grande do Sul,Sul,418,8,16,0.03827751196172249,2,2019-07-28,2024-06-16,2,8.0,8.0,12.0,0,True
4308706,Gaurama,43,Rio Grande do Sul,Sul,418,8,59,0.14114832535885166,4,2021-01-31,2025-12-28,8,7.375,5.0,17.0,1,True
4308805,General Câmara,43,Rio Grande do Sul,Sul,418,8,38,0.09090909090909091,6,2019-09-15,2025-05-25,8,4.75,4.0,10.0,0,True
4308854,Gentil,43,Rio Grande do Sul,Sul,418,8,7,0.01674641148325359,1,2024-03-31,2024-05-12,1,7.0,7.0,7.0,0,False
4308904,Getúlio Vargas,43,Rio Grande do Sul,Sul,418,8,74,0.17703349282296652,6,2019-03-31,2025-07-13,9,8.222222222222221,4.0,19.0,0,True
4309001,Giruá,43,Rio Grande do Sul,Sul,418,8,97,0.23205741626794257,7,2019-02-24,2025-12-28,14,6.928571428571429,4.0,32.0,1,True
4309050,Glorinha,43,Rio Grande do Sul,Sul,418,8,53,0.12679425837320574,4,2018-12-30,2025-12-21,7,7.571428571428571,4.0,19.0,1,True
4309100,Gramado,43,Rio Grande do Sul,Sul,418,8,112,0.2679425837320574,7,2019-04-28,2025-12-28,21,5.333333333333333,4.0,29.0,2,True
4309126,Gramado dos Loureiros,43,Rio Grande do Sul,Sul,418,8,23,0.05502392344497608,2,2022-04-17,2024-07-28,4,5.75,4.0,11.0,0,True
4309159,Gramado Xavier,43,Rio Grande do Sul,Sul,418,8,22,0.05263157894736842,4,2019-07-28,2025-12-28,5,4.4,4.0,6.0,0,True
4309209,Gravataí,43,Rio Grande do Sul,Sul,418,8,131,0.3133971291866029,5,2021-05-16,2025-12-28,9,14.555555555555555,4.0,93.0,1,True
4309258,Guabiju,43,Rio Grande do Sul,Sul,418,8,4,0.009569377990430622,1,2024-02-04,2024-02-25,1,4.0,4.0,4.0,0,False
4309308,Guaíba,43,Rio Grande do Sul,Sul,418,8,143,0.34210526315789475,7,2018-01-28,2025-12-28,20,7.15,4.0,30.0,1,True
4309407,Guaporé,43,Rio Grande do Sul,Sul,418,8,64,0.15311004784688995,6,2019-09-15,2025-12-28,10,6.4,5.5,16.0,0,True
4309506,Guarani das Missões,43,Rio Grande do Sul,Sul,418,8,69,0.16507177033492823,5,2020-03-15,2025-11-02,9,7.666666666666667,4.0,25.0,0,True
4309555,Harmonia,43,Rio Grande do Sul,Sul,418,8,51,0.12200956937799043,5,2021-04-25,2025-06-08,8,6.375,4.0,17.0,0,True
4309571,Herveiras,43,Rio Grande do Sul,Sul,418,8,16,0.03827751196172249,2,2024-01-28,2025-12-07,4,4.0,4.0,4.0,0,True
4309605,Horizontina,43,Rio Grande do Sul,Sul,418,8,96,0.22966507177033493,6,2019-04-14,2025-12-28,15,6.4,4.0,23.0,1,True
4309654,Hulha Negra,43,Rio Grande do Sul,Sul,418,8,13,0.03110047846889952,3,2022-04-10,2025-02-02,3,4.333333333333333,4.0,5.0,0,True
4309704,Humaitá,43,Rio Grande do Sul,Sul,418,8,54,0.1291866028708134,5,2020-02-02,2024-07-07,5,10.8,8.0,25.0,0,True
4309753,Ibarama,43,Rio Grande do Sul,Sul,418,8,16,0.03827751196172249,3,2022-03-27,2025-06-08,3,5.333333333333333,6.0,6.0,0,True
4309803,Ibiaçá,43,Rio Grande do Sul,Sul,418,8,29,0.06937799043062201,5,2021-04-04,2025-11-30,5,5.8,4.0,12.0,0,True
4309902,Ibiraiaras,43,Rio Grande do Sul,Sul,418,8,27,0.0645933014354067,4,2021-04-25,2024-06-09,5,5.4,4.0,10.0,0,True
4309951,Ibirapuitã,43,Rio Grande do Sul,Sul,418,8,22,0.05263157894736842,5,2018-12-30,2025-12-28,6,3.6666666666666665,4.0,4.0,0,True
4310009,Ibirubá,43,Rio Grande do Sul,Sul,418,8,84,0.20095693779904306,6,2018-01-14,2025-03-23,12,7.0,4.0,24.0,0,True
4310108,Igrejinha,43,Rio Grande do Sul,Sul,418,8,65,0.15550239234449761,4,2019-05-12,2024-06-23,6,10.833333333333334,3.0,52.0,1,True
4310207,Ijuí,43,Rio Grande do Sul,Sul,418,8,95,0.22727272727272727,6,2019-05-26,2025-12-21,14,6.785714285714286,4.5,32.0,1,True
4310306,Ilópolis,43,Rio Grande do Sul,Sul,418,8,25,0.05980861244019139,2,2023-02-19,2024-09-01,5,5.0,4.0,9.0,0,True
4310330,Imbé,43,Rio Grande do Sul,Sul,418,8,77,0.18421052631578946,6,2019-04-28,2025-12-28,13,5.923076923076923,4.0,24.0,2,True
4310363,Imigrante,43,Rio Grande do Sul,Sul,418,8,47,0.11244019138755981,5,2019-05-26,2024-08-11,8,5.875,4.5,16.0,0,True
4310405,Independência,43,Rio Grande do Sul,Sul,418,8,67,0.16028708133971292,3,2022-03-06,2024-11-10,4,16.75,19.5,24.0,0,True
4310413,Inhacorá,43,Rio Grande do Sul,Sul,418,8,37,0.08851674641148326,4,2022-03-27,2025-02-23,5,7.4,4.0,21.0,0,True
4310439,Ipê,43,Rio Grande do Sul,Sul,418,8,29,0.06937799043062201,3,2023-04-30,2025-11-23,6,4.833333333333333,4.0,7.0,0,True
4310462,Ipiranga do Sul,43,Rio Grande do Sul,Sul,418,8,19,0.045454545454545456,4,2021-03-07,2025-05-25,4,4.75,4.5,6.0,0,True
4310504,Iraí,43,Rio Grande do Sul,Sul,418,8,64,0.15311004784688995,5,2019-02-03,2025-06-22,8,8.0,4.0,24.0,2,True
4310538,Itaara,43,Rio Grande do Sul,Sul,418,8,52,0.12440191387559808,4,2021-10-17,2024-08-18,6,8.666666666666666,8.5,17.0,0,True
4310553,Itacurubi,43,Rio Grande do Sul,Sul,418,8,11,0.02631578947368421,1,2024-02-11,2024-05-19,2,5.5,5.5,6.0,0,False
4310579,Itapuca,43,Rio Grande do Sul,Sul,418,8,0,0.0,0,,,0,,,,0,False
4310603,Itaqui,43,Rio Grande do Sul,Sul,418,8,45,0.1076555023923445,4,2020-02-16,2025-12-28,7,6.428571428571429,4.0,25.0,0,True
